id,fw,iw,white,female,quintile,pquintile
5643006,4,10.021,0,1,4,1
5646006,4,8.7950001,0,1,1,1
5656011,2,2.7379999,0,1,2,1
5660003,4,11.044,0,1,1,1
5660004,4,10.064,0,0,1,1
5660006,5,8.1169996,0,1,3,1
5663005,4,5.9369998,0,1,3,1
5664003,5,7.3709998,0,1,1,1
5676007,2,4.5139999,0,0,1,1
5680004,1,1.321,0,1,4,1
5683003,2,5.4450002,0,1,1,2
5683005,2,5.0539999,0,0,2,2
5683006,2,4.342,0,1,2,2
5683007,2,3.3299999,0,0,2,2
5683008,2,4.2470002,0,1,3,2
5684002,4,19.907,0,0,2,2
5684003,4,17.735001,0,1,2,2
5684005,4,10.874,0,0,1,2
5684006,4,18.056,0,1,3,2
5685004,7,17.959,0,1,4,1
5689006,1,4.3499999,0,0,2,1
5689007,1,3.961,0,0,3,1
5689008,1,3.8329999,0,0,2,1
5689009,1,3.1700001,0,0,1,1
5689010,1,3.283,0,1,2,1
5692006,3,5.7280002,0,1,4,1
5693005,2,7.3920002,0,1,3,2
5693007,2,3.891,0,1,1,2
5693011,2,5.4559999,0,0,1,2
5706009,2,3.825,0,1,2,2
5714002,26,44.999001,0,1,1,1
5749006,1,1.318,0,1,3,1
5750005,3,4.9400001,0,0,1,2
5771002,13,68.417999,0,0,2,1
5771003,13,56.799999,0,1,2,1
5774030,6,14.606,0,0,2,1
5780003,4,8.9899998,0,1,3,1
5780004,4,9.1400003,0,1,1,1
5784005,1,3.612,0,1,2,2
5801004,4,7.5869999,0,1,1,1
5814005,6,6.6420002,0,1,1,1
5819004,2,2.628,0,1,3,2
5819005,2,2.675,0,1,1,2
5821004,2,2.0469999,0,0,2,2
5821005,2,4.0910001,0,0,1,2
5821006,2,2.109,0,1,1,2
5821007,2,3.8870001,0,0,2,2
5821008,2,4.2449999,0,0,2,2
5822006,2,2.3110001,0,1,3,1
5832003,18,26.214001,0,1,2,2
5835005,1,2.7,0,1,1,2
5839002,4,9.1560001,0,1,3,1
5839004,4,8.3149996,0,1,1,1
5841032,2,4.5250001,0,0,1,4
5849007,1,1.158,0,1,1,1
5849008,1,3.4030001,0,1,1,1
5852003,1,6.7150002,0,0,3,1
5853003,2,6.5250001,0,0,1,1
5853006,2,6.3730001,0,0,1,1
5853012,2,5.855,0,1,1,1
5853013,3,4.4089999,0,0,1,1
5854003,8,15.716,0,1,5,2
5858007,1,2.5910001,0,1,3,1
5861003,1,3.0510001,0,1,1,1
5864003,1,.77600002,0,1,1,2
5864004,1,1.057,0,1,1,2
5872004,2,4.6620002,0,1,3,2
5872005,2,4.7309999,0,1,1,2
5872006,2,4.7810001,0,1,1,2
5876002,1,5.0440001,0,0,5,2
5876003,1,4.4580002,0,0,1,2
5876004,1,3.279,0,1,3,2
5899002,3,5.1799998,0,0,1,3
5900003,4,5.9520001,0,0,1,1
5900004,4,13.476,0,0,3,1
5900005,4,9.0780001,0,1,1,1
5900006,4,8.8430004,0,1,3,1
5900007,4,9.0559998,0,1,1,1
5901004,2,3.6370001,0,1,1,1
5909005,2,3.1300001,0,0,1,2
5921004,10,28.462999,0,0,1,1
5922002,11,26.535,0,1,1,2
5922005,11.5,59.554001,0,0,3,2
5922007,11.5,52.525002,0,1,2,2
5922008,11.5,67.891998,0,0,2,2
5922010,11,65.926003,0,0,3,2
5922011,11,26.243,0,0,1,2
5925003,2,2.921,0,0,1,3
5925004,2,2.1389999,0,1,2,3
5925006,2,3.3269999,0,1,2,3
5925007,2,3.7490001,0,1,1,3
5925008,2,3.21,0,0,1,3
5926003,2,3.2869999,0,0,1,5
5926004,2,3.3729999,0,0,4,5
5926005,2,2.6860001,0,1,3,5
5926006,2,2.7409999,0,1,2,5
5938003,2,6.283,0,1,4,4
5938004,2,4.743,0,0,1,4
5940003,4,6.8270001,0,1,1,1
5942006,4,6.8540001,0,1,1,1
5942008,4,5.2119999,0,1,1,1
5942009,4,7.77,0,1,3,1
5959004,18,43.501999,0,1,1,1
5959005,18,46.005001,0,0,3,1
5959008,18,29.444,0,1,1,1
5959009,18,21.392,0,0,1,1
5960003,18,63.006001,0,1,4,1
5960005,18,45.664001,0,1,2,1
5960006,18,35.206001,0,1,1,1
5960007,11,40.784,0,0,3,2
5960008,11,42.895,0,0,1,2
5964003,5,13.389,1,0,2,1
5968002,3,8.0579996,0,0,3,1
5968003,3,6.099,0,1,1,1
5968004,3,4.5710001,0,0,2,1
5968005,3,5.7870002,0,1,1,1
5968030,3,8.1199999,0,0,4,1
5969004,3,5.0780001,0,1,1,3
5969005,3,6.7579999,0,1,2,3
5969006,3,5.7930002,0,1,1,3
5977007,1.5,3.365,0,0,4,1
5990002,2,6.638,0,0,1,1
5990003,2,2.5510001,0,1,2,1
5990004,2,4.9660001,0,1,1,1
5991002,1,4.5560002,0,1,2,3
5991003,1,3.8139999,0,1,1,3
5994006,1,1.345,0,1,3,2
5995003,4,9.2290001,1,0,1,2
5995004,4,7.4840002,0,1,2,2
5995005,4,6.4650002,0,1,1,2
5995006,4,7.914,0,1,1,2
5998004,3,6.4489999,0,1,1,2
6009003,10,22.163,0,0,5,1
6009004,10,13.126,0,1,4,1
6026003,1,2.6670001,0,1,1,2
6026005,1,4.296,0,0,1,2
6028003,1,1.482,0,1,1,1
6028008,1,1.04,0,1,1,1
6030003,1,1.939,0,1,2,1
6030004,1,1.447,0,1,1,1
6030005,1,1.957,0,0,1,1
6030007,1,1.374,0,1,3,1
6030008,1,1.747,0,0,1,1
6041003,2,2.1659999,0,1,1,1
6041004,2,2.8169999,0,1,2,1
6048004,5,8.0249996,0,0,1,1
6052005,3,8.5749998,0,0,4,2
6053006,3,8.4200001,0,0,1,1
6054008,7,18.441999,0,1,1,1
6064004,1.5,3.23,0,1,1,1
6073003,6,8.2650003,0,0,2,1
6073004,6,10.111,0,1,1,1
6077004,2,4.9590001,0,0,3,1
6086003,4,8.3140001,0,1,1,1
6086004,4,8.6829996,0,1,3,1
6093010,12,26.145,0,0,1,1
6103003,3,6.408,0,1,3,2
6103006,3,4.3390002,0,1,2,2
6103007,3,5.527,0,1,3,2
6103008,3,5.4780002,0,1,2,2
6107004,2,2.6099999,0,1,1,2
6107008,2,2.8380001,0,1,1,2
6108002,2,3.973,0,0,3,1
6110005,1,3.4389999,0,0,1,1
6110006,1,1.563,0,1,1,1
6114005,4,7.6479998,0,1,4,1
6120003,3,3.48,0,0,2,3
6120008,3,4.4029999,0,1,1,3
6121005,1,.99199998,0,1,1,1
6121008,1,1.635,0,0,4,1
6121011,1,1.597,0,0,1,1
6121013,1,1.675,0,0,2,1
6127003,5,7.3340001,0,1,1,1
6127004,5,9.6370001,0,0,3,1
6127005,5,4.7820001,0,1,2,1
6150004,2,3.529,0,1,1,1
6152002,2,3.8099999,0,1,1,1
6154003,1,1.628,0,1,1,1
6156005,1,.97399998,0,0,1,1
6157003,2,3.8299999,0,1,2,1
6159003,6,8.7919998,0,1,1,1
6159005,6,10.446,0,0,1,1
6161007,2,5.6890001,0,1,1,1
6165004,17,29.985001,0,1,5,1
6165005,17,31.694,0,1,1,1
6166012,5,7.6160002,0,1,1,1
6166014,5,6.7779999,0,1,1,1
6170004,1,1.194,0,0,1,2
6170005,1,1.372,0,1,3,2
6170006,1,1.785,0,0,4,2
6171004,1,.59399998,0,0,5,2
6179003,2,3.9089999,0,0,2,2
6187004,4,10.172,0,0,2,2
6187005,4,6.072,0,1,3,2
6187010,4,6.1799998,0,1,3,2
6187012,4,8.4209995,0,1,2,2
6191004,13,31.316999,0,0,4,2
6191005,13,14.921,0,0,2,2
6191006,13,22.827999,0,1,2,2
6191007,13,31.941999,0,0,3,2
6200009,2,3.125,0,1,4,1
6200010,2,2.7820001,0,1,2,1
6200011,2,2.7279999,0,1,2,1
6204003,4.5,8.5550003,0,1,1,1
6205004,5,7.6570001,0,0,3,2
6205005,5,5.7470002,0,1,2,2
6205008,5,7.4530001,0,0,1,2
6205010,5,6.013,0,1,1,2
6210003,4,9.1379995,0,1,1,2
6210006,4,9.4250002,0,0,2,2
6210007,4,7.9260001,0,0,1,2
6210008,4,9.2639999,0,0,1,2
6210009,4,4.4759998,0,1,1,2
6210011,4,7.2129998,0,0,2,2
6212002,4,7.7940001,0,1,1,1
6212003,4,8.618,0,1,2,1
6216003,4,7.7210002,0,1,2,2
6217007,4,7.0240002,0,0,2,1
6227005,3,3.3959999,0,1,1,1
6228008,12,13.387,0,1,1,1
6228012,14,17.065001,0,1,1,1
6229003,11,12.24,0,0,1,1
6229005,13,24.086,0,1,1,1
6229006,13,32.304001,0,0,1,1
6231008,2,3.059,0,1,1,1
6232008,1,3.694,0,1,2,1
6232009,1,2.8050001,0,1,1,1
6233003,2,4.132,0,1,2,1
6233004,2,4.8979998,0,0,1,1
6233005,2,3.105,0,1,2,1
6233006,2,3.957,0,0,1,1
6233009,2,3.2060001,0,1,1,1
6250007,2,2.651,0,1,1,2
6261004,4,5.4780002,0,0,1,1
6261007,4,8.0159998,0,1,1,1
6262004,4,9.5559998,0,0,3,2
6275007,2,3.036,0,1,2,2
6288030,11,18.413,0,1,3,2
6305005,6.5,7.1500001,0,0,1,1
6305006,6.5,15.248,0,0,1,1
6305007,6.5,12.436,0,1,1,1
6335004,4,7.0450001,0,1,1,2
6335005,4,8.5839996,0,0,2,2
6335006,4,6.6360002,0,1,1,2
6335008,4,8.5100002,0,0,1,2
6335010,4,6.7709999,0,1,1,2
6335011,4,6.2729998,0,0,1,2
6350003,2,2.9979999,0,1,4,3
6350006,2,3.279,0,0,4,3
6350007,2,2.1470001,0,1,2,3
6357003,1,4.4130001,0,1,2,1
6358004,2,6.677,0,0,3,2
6358006,2,4.152,0,1,4,2
6361003,20,36.693001,1,1,3,3
6365008,1,2.451,0,1,1,1
6365009,1,2.7920001,0,1,1,1
6365010,1,3.007,0,1,1,1
6365011,1,2.586,0,1,2,1
6367003,21,65.179001,0,1,4,1
6368004,21,63.842999,0,0,1,2
6368005,21,53.243,0,1,1,2
6368006,21,58.061001,0,1,1,2
6370002,9,23.665001,0,1,1,1
6370003,9,19.792999,0,0,1,1
6370004,9,18.662001,0,0,1,1
6370005,9,15.642,0,1,1,1
6370007,9,16.016001,0,0,1,1
6370009,9,17.239,0,1,1,1
6370030,11,27.311001,0,0,1,1
6376003,6,9.6560001,0,1,2,1
6377002,3,5.2249999,0,0,4,1
6377005,3,4.4590001,0,1,2,1
6381003,4,5.0560002,0,1,1,1
6381004,4,8.6809998,0,0,1,1
6381006,4,4.6490002,0,1,2,1
6381007,4,8.7449999,0,0,1,1
6381008,4,7.9980001,0,0,1,1
6396003,13,25.909,0,1,2,2
6398002,4,11.124,0,1,2,1
6409003,2,5.2280002,0,1,1,3
6411003,1,3.191,0,1,1,1
6412003,2,3.927,0,0,4,3
6413009,5,11.335,0,1,3,2
6413010,5,9.6070004,0,1,1,2
6431004,6,7.7709999,0,0,3,1
6431008,6,11.431,0,0,3,1
6436003,6,9.9200001,0,1,1,1
6436005,6,6.4829998,0,0,1,1
6438005,22,52.901001,0,0,2,2
6475005,5,9.7220001,0,1,3,1
6475006,5,8.8240004,0,1,1,1
6475007,5,9.1359997,0,1,1,1
6475010,5,10.056,0,1,2,1
6478002,3,15.403,0,0,4,1
6478003,3,9.6239996,0,1,1,1
6478004,3,8.4899998,0,1,3,1
6478005,3,12.073,0,1,3,1
6478006,3,11.574,0,0,3,1
6485006,22,53.791,0,0,1,1
6485012,22,32.812,0,1,1,1
6489001,4.5,18.789,0,1,4,1
6489002,4,15.044,0,1,5,1
6494003,5,9.8509998,0,0,1,1
6498006,1,1.869,0,0,3,1
6499005,1,1.5549999,0,1,1,1
6509004,23,57.278,0,1,1,3
6519006,2,2.6059999,0,1,2,2
6522004,1,1.446,0,1,1,1
6531003,9,13.116,0,0,1,1
6531004,9,18.024,0,1,1,1
6531005,9,22.722,0,0,1,1
6531006,9,10.799,0,1,1,1
6541004,4,13.644,0,0,5,2
6545005,4,6.1700001,0,1,3,3
6545006,4,4.6279998,0,1,2,3
6545007,4,6.276,0,1,1,3
6545008,4,7.7140002,0,0,3,3
6546005,4,5.2249999,0,0,1,2
6546009,4,6.947,0,1,2,2
6547004,3,5.8709998,0,1,5,1
6547006,3,7.8449998,0,0,3,1
6549004,4,8.1610003,0,1,3,1
6553004,5,7.7360001,0,1,3,1
6553006,5,8.7010002,0,0,2,1
6571003,5,7.9400001,0,1,3,1
6571004,5,7.4190001,0,1,4,1
6577003,4,12.09,0,0,2,2
6577004,4,11.77,0,0,5,2
6577007,4,7.8330002,0,1,3,2
6577008,4,10.164,0,0,3,2
6577009,4,9.8599997,0,0,2,2
6582003,4,10.969,0,0,1,1
6588003,5,10.057,0,1,2,1
6590004,4,8.8940001,0,0,3,2
6590008,4,10.106,0,0,3,2
6590010,4,7.7620001,0,1,2,2
6602005,3,5.7670002,0,0,1,1
6602008,3,4.8699999,0,1,1,1
6602009,3,6.3049998,0,1,2,1
6605007,2,2.9820001,0,0,1,1
6605012,2,4.4530001,0,1,1,1
6607008,1,1.2180001,0,1,1,1
6609002,1,1.268,0,0,1,1
6616006,4,9.1700001,0,0,5,1
6624003,1,1.369,0,1,4,1
6625007,1,1.24,0,1,3,1
6626003,1,1.622,0,1,3,3
6626004,1,1.3559999,0,1,1,3
6626006,1,1.704,0,1,1,3
6626007,1,1.6900001,0,1,2,3
6626008,1,1.678,0,1,1,3
6639005,1,1.365,0,1,1,1
6646003,3,4.3319998,0,1,3,1
6646004,3,4.7909999,0,1,1,1
6649003,1,1.392,0,1,1,1
6655002,34,54.801998,0,1,2,1
6655003,34,59.178001,0,1,3,1
6655005,34,64.721001,0,1,2,1
6657005,4,6.7049999,0,1,1,1
6660003,2,3.474,0,1,1,1
6663002,1,1.518,0,1,1,1
6663003,1,4.2059999,0,0,2,1
6674003,3,4.7839999,0,0,3,3
6674005,3,3.6400001,0,1,2,3
6680004,1,1.648,0,1,1,1
6684003,1,1.321,0,1,1,1
6684004,1,1.469,0,1,2,1
6684005,1,1.247,0,1,1,1
6684008,1,1.249,0,1,1,1
6687003,1,2.0409999,0,0,1,4
6698003,21,39.629002,0,1,1,1
6698004,21,35.772999,0,1,3,1
6698005,21,50.830002,0,0,1,1
6703006,2,2.7019999,0,1,2,1
6706002,4,6.6399999,0,0,1,1
6706003,4,9.7690001,0,0,1,1
6707002,4,9.7849998,0,1,3,1
6707003,2,7.8800001,0,1,1,3
6716006,1,2.7260001,0,0,2,2
6724003,3,4.855,0,1,4,2
6724004,3,5.1479998,0,0,2,2
6724005,3,5.1269999,0,0,3,2
6724008,3,4.2449999,0,1,1,2
6735003,4,6.4990001,0,1,3,1
6735005,4,6.3530002,0,1,1,1
6735006,4,6.3540001,0,1,1,1
6735007,4,6.4980001,0,1,1,1
6735008,4,6.289,0,1,2,1
6736003,5,7.4640002,0,1,2,2
6736005,5,7.8049998,0,1,1,2
6738003,5,7.3610001,0,1,2,1
6740003,8,13.055,0,1,2,1
6740004,6,15.132,0,1,1,2
6745007,2,3.8069999,0,0,2,1
6750004,1,1.0650001,0,1,2,1
6750005,1,1.385,0,1,2,1
6750021,1,2.2390001,0,0,1,1
6765004,4,6.1900001,0,1,1,1
6765006,4,6.2839999,0,1,2,1
6765007,4,6.0570002,0,1,3,1
6769007,3,4.3070002,0,1,3,2
6769008,3,4.2719998,0,1,2,2
6779007,4,11.481,0,0,1,3
6779008,4,7.6129999,0,1,2,3
6780006,4,23.9,0,1,1,1
6785003,5,6.8400002,0,1,2,1
6785006,5,6.4050002,0,0,1,1
6785007,5,8.4729996,0,1,1,1
6785008,5,6.7049999,0,1,1,1
6789007,3,4.1560001,0,1,1,1
6793021,4,13.626,0,0,2,1
6795004,3,6.2969999,0,1,2,1
6803004,5,9.5530005,0,1,2,2
6820002,5,9.7840004,0,1,1,1
6820003,5,5.3049998,0,1,1,1
6820004,5,11.433,0,0,1,1
6820005,5,6.8829999,0,0,2,1
6826006,4,10.545,0,0,4,3
6826007,4,8.0039997,0,1,1,3
6830002,9,19.757999,0,0,2,1
6832004,6,10.549,0,1,3,1
6836004,5,11.868,0,0,1,1
6836005,4.5,9.9090004,0,1,1,1
6838004,4,8.5740004,0,0,1,2
6839004,4,4.217,1,1,1,1
6839006,4,4.4829998,0,0,4,1
6839007,4,4.3210001,0,1,4,1
6839009,4,6.9990001,0,1,2,1
6843006,5,9.7790003,0,1,2,2
6845002,2,8.2939997,0,1,3,1
6845003,2,8.4890003,0,1,2,1
6845005,2,8.802,0,1,1,1
6845006,2,8.4239998,0,1,1,1
6849005,5,8.5509996,0,1,1,1
6851003,4,6.1059999,0,1,1,1
6853003,4,6.0440001,0,1,1,1
6864002,1,3.3740001,0,1,2,1
6864003,1,3.135,0,1,2,1
6872002,4,8.9060001,0,0,1,1
6872003,4,10.233,0,0,3,1
