id,fw,iw,white,female,wealthqr,pwealthqr,wealthqn,pwealthqn,wealthtr,pwealthtr,wealthpr,pwealthpr
5406002,1,1.313,0,1,2,1,3,1,2,1,50,19
5407002,1,1.872,0,0,1,1,1,2,1,1,17,24
5416006,6,15.027,0,1,2,1,2,1,1,1,33,20
5417004,6,11.354,0,1,1,1,1,2,1,1,5,23
5425003,3,6.0830002,0,1,1,2,1,2,1,1,20,32
5428006,2,1.457,0,1,2,1,2,1,2,1,35,11
5429007,2,3.066,0,1,2,1,2,1,1,1,33,3
5429008,2,3.0810001,0,1,2,1,2,1,1,1,31,3
5430002,1,4.5339999,0,1,1,2,1,2,1,1,12,33
5430003,1,1.5930001,0,1,2,2,3,2,2,1,43,33
5430004,1,4.283,0,1,2,2,3,2,2,1,49,33
5430006,1,2.9349999,0,1,1,2,1,2,1,1,8,33
5443004,4,8.1859999,0,0,2,1,2,1,1,1,32,18
5443005,4,8.2559996,0,0,1,1,1,1,1,1,10,18
5443007,4,6.9530001,0,1,1,1,1,1,1,1,18,18
5447005,6,12.033,0,0,2,2,2,2,1,2,28,37
5449002,5,12.739,0,0,3,1,3,1,2,1,56,6
5458003,1,3.3559999,0,1,2,1,2,1,1,1,31,18
5458004,1,3.1140001,0,0,2,1,2,1,2,1,37,18
5459003,2,3.1589999,0,1,2,1,3,1,2,1,45,19
5459004,2,3.053,0,1,1,1,1,1,1,1,7,19
5459005,2,3.3959999,0,0,4,1,5,1,3,1,86,19
5462003,4,8.0349998,0,1,3,2,3,2,2,2,52,38
5462004,4,10.236,0,0,2,2,2,2,1,2,32,38
5462005,4,10.425,0,0,2,2,3,2,2,2,50,38
5462006,4,8.552,0,1,1,2,1,2,1,2,20,38
5463003,5,8.5469999,0,1,2,1,2,1,1,1,33,18
5463005,5,7.3899999,0,1,1,1,2,1,1,1,23,18
5463006,5,7.6040001,0,1,1,1,2,1,1,1,23,18
5464007,4,8.8990002,0,1,2,1,3,1,2,1,42,18
5464009,4,9.1090002,0,0,2,1,2,1,1,1,31,18
5477006,1,4.3909998,0,1,2,1,2,2,1,1,34,24
5478006,4,7.6960001,0,1,1,2,1,2,1,2,4,40
5488003,5,12.429,0,0,2,2,2,2,2,1,37,32
5488004,5,13.608,0,0,2,2,3,2,2,1,47,32
5488005,5,9.783,0,1,1,2,1,2,1,1,2,32
5488006,5,9.5270004,0,1,1,2,1,2,1,1,16,32
5488007,5,9.5270004,0,1,2,2,2,2,1,1,30,32
5491004,1,1.608,0,1,4,2,5,2,3,2,86,35
5491005,1,1.853,0,0,2,2,3,2,2,2,42,35
5493004,4,7.7919998,0,0,2,1,2,1,2,1,36,3
5493006,4,7.158,0,1,1,1,1,1,1,1,8,3
5493007,4,8.243,0,1,1,1,1,1,1,1,6,3
5494005,4,10.07,0,0,2,1,2,1,1,1,33,6
5499002,2,4.8470001,0,0,2,1,2,1,1,1,27,4
5499004,2,4.3720002,0,0,2,1,2,1,1,1,28,4
5499005,2,4.8920002,0,0,1,1,1,1,1,1,4,4
5499007,2,3.852,0,1,1,1,1,1,1,1,6,4
5499008,2,3.9590001,0,1,1,1,2,1,1,1,21,4
5501006,2,3.391,0,1,1,1,2,1,1,1,21,6
5501012,2,4.0689998,0,0,2,1,2,1,1,1,26,6
5503005,2,3.4660001,0,0,1,2,1,2,1,2,8,38
5510004,2,2.806,0,0,1,1,1,1,1,1,2,14
5513005,1,4.5219998,0,1,1,1,1,1,1,1,6,4
5527003,3,5.9320002,0,1,3,1,3,2,2,1,51,23
5527004,3,8.5509996,0,0,2,1,2,2,2,1,39,23
5537003,2,3.0439999,0,1,1,1,1,2,1,1,8,24
5537004,2,3.243,0,0,1,1,1,2,1,1,20,24
5537006,2,2.721,0,1,1,1,1,2,1,1,7,24
5537008,2,2.5480001,0,0,1,1,1,2,1,1,15,24
5537009,2,2.6059999,0,1,2,1,2,2,1,1,30,24
5537010,2,3.122,0,1,1,1,1,2,1,1,3,24
5542002,11,28.969,0,1,1,2,1,2,1,1,11,29
5542003,11,25.851,0,1,1,2,1,2,1,1,6,29
5542005,11,17.622,0,0,2,2,2,2,2,1,40,29
5547009,1,1.237,0,1,1,1,1,1,1,1,8,3
5548005,1,1.4680001,0,0,2,1,2,1,1,1,29,10
5548009,1,1.132,0,1,1,1,1,1,1,1,13,10
5548010,1,1.222,0,1,1,1,1,1,1,1,8,10
5548011,1,1.909,0,0,1,1,1,1,1,1,8,3
5549005,1,1.184,0,1,1,1,1,1,1,1,7,9
5549006,1,1.472,0,1,2,1,2,1,1,1,32,9
5549007,1,1.536,0,1,2,1,2,1,1,1,33,9
5553003,3,9.8959999,0,0,2,2,3,3,2,2,50,41
5553004,3,9.3699999,0,0,4,2,5,3,3,2,88,41
5553005,3,11.673,0,0,3,2,4,3,2,2,61,41
5553006,3,7.9429998,0,1,2,2,3,3,2,2,48,41
5559005,22,28.957001,0,1,1,1,2,1,1,1,24,12
5565003,14,35.730999,0,1,3,1,3,1,2,1,55,17
5565004,14,24.889999,0,1,2,1,3,1,2,1,41,17
5569004,5,10.394,0,1,2,1,3,1,2,1,41,15
5569006,5,9.2440004,0,0,1,1,1,1,1,1,8,15
5569008,5,9.4040003,0,1,1,1,1,1,1,1,16,15
5569009,5,11.007,0,0,1,1,1,1,1,1,11,15
5569010,5,9.5030003,0,1,2,1,2,1,1,1,33,15
5569011,5,8.3660002,0,1,1,1,1,1,1,1,11,15
5569012,5,10.622,0,0,2,1,2,1,2,1,37,15
5570003,5,5.612,0,1,1,2,1,3,1,2,6,50
5570004,5,10.933,0,1,2,2,2,3,2,2,40,50
5570005,5,9.2320004,0,1,1,2,1,3,1,2,2,50
5570006,5,10.178,0,0,2,2,2,3,1,2,31,50
5570007,5,10.869,0,0,2,2,3,3,2,2,49,50
5570009,5,10.633,0,0,2,2,2,3,2,2,39,50
5570010,5,10.835,0,0,2,2,3,3,2,2,41,50
5570011,5,8.4250002,0,1,2,2,2,3,2,2,35,50
5570012,5,12.534,0,0,2,2,2,3,2,2,35,50
5573009,3,6.4250002,0,1,1,1,1,1,1,1,8,13
5600005,1,1.327,0,1,1,2,1,3,1,2,8,45
5608002,6,14.96,0,0,1,1,1,1,1,1,15,10
5610005,8,12.975,0,1,1,1,2,1,1,1,25,4
5610006,8,10.403,0,1,1,1,1,1,1,1,14,4
5611003,4.5,9.5950003,0,1,1,2,1,2,1,1,10,30
5612006,6,8.2419996,0,0,2,3,3,3,2,2,44,55
5612008,8,13.609,0,0,1,1,1,1,1,1,5,8
5612009,8,13.421,0,0,2,1,2,1,1,1,30,8
5613004,5,12.361,0,0,2,1,2,2,2,1,40,24
5613005,5,10.973,0,0,2,1,3,2,2,1,46,24
5613006,5,10.124,0,1,2,1,3,2,2,1,47,24
5613007,5,11.75,0,0,1,1,1,2,1,1,12,24
5613008,5,9.5380001,0,1,1,1,1,2,1,1,14,24
5613009,5,8.5,0,1,2,1,2,2,1,1,26,24
5613010,5,10.325,0,0,1,1,2,2,1,1,22,24
5613011,5,9.5220003,0,1,1,1,1,2,1,1,8,24
5613012,5,8.5600004,0,1,2,1,3,2,2,1,47,24
5613013,5,10.725,0,0,1,1,1,2,1,1,13,24
5613014,5,8.4879999,0,1,4,1,4,2,3,1,78,24
5614004,5.5,10.605,0,0,3,1,3,1,2,1,54,1
5614005,5.5,9.0760002,0,1,1,1,1,1,1,1,2,1
5615011,3,8.8999996,0,1,2,1,3,1,2,1,46,9
5615012,3,6.0869999,0,1,2,2,2,2,2,2,37,36
5619004,2,2.7690001,0,1,1,2,1,2,1,2,8,37
5619005,2,2.7980001,0,1,2,2,3,2,2,2,50,37
5619006,2,2.092,0,1,1,2,1,2,1,2,14,37
5621004,2,2.615,0,1,1,1,2,1,1,1,23,18
5621005,2,3.3670001,0,0,2,1,3,1,2,1,43,18
5621006,2,3.513,0,0,1,1,2,1,1,1,25,18
5621007,2,2.744,0,1,2,1,2,1,1,1,33,18
5621008,2,3.4790001,0,0,2,1,3,1,2,1,45,18
5621009,2,2.7490001,0,1,1,1,1,1,1,1,1,18
5623004,2,4.2839999,0,0,3,2,4,2,2,1,62,26
5623006,2,2.7679999,0,1,1,2,2,2,1,1,21,26
5623008,2,2.849,0,1,1,2,1,2,1,1,17,26
5623009,2,3.2739999,0,0,1,2,1,2,1,1,4,26
5628005,1.5,2.395,0,1,1,2,1,2,1,2,3,35
5635003,4,5.5539999,0,1,1,1,1,1,1,1,19,4
5635004,5,6.1420002,0,1,1,1,1,2,1,1,8,22
5636002,4,5.9460001,0,1,1,1,1,1,1,1,19,3
5640003,4,8.7220001,0,0,2,1,3,1,2,1,43,20
5641004,4,8.5279999,0,1,1,1,1,1,1,1,8,3
5642003,4,8.6780005,0,1,2,2,2,2,1,1,34,29
5643003,4,4.5760002,0,0,2,1,2,1,1,1,34,16
5643004,4,4.9759998,0,0,2,1,2,1,1,1,26,16
5643006,4,10.021,0,1,3,1,4,1,3,1,71,16
5646006,4,8.7950001,0,1,1,1,1,1,1,1,4,4
5656011,2,2.7379999,0,1,2,1,2,1,1,1,30,8
5660003,4,11.044,0,1,1,1,1,1,1,1,2,12
5660004,4,10.064,0,0,1,1,1,1,1,1,16,12
5660006,5,8.1169996,0,1,2,1,3,1,2,1,48,10
5663005,4,5.9369998,0,1,2,1,3,1,2,1,43,5
5664003,5,7.3709998,0,1,1,1,1,1,1,1,4,15
5676007,2,4.5139999,0,0,1,1,1,2,1,1,12,21
5680004,1,1.321,0,1,3,1,4,1,3,1,69,3
5683003,2,5.4450002,0,1,1,2,1,2,1,1,4,30
5683005,2,5.0539999,0,0,2,2,2,2,1,1,30,30
5683006,2,4.342,0,1,1,2,2,2,1,1,21,30
5683007,2,3.3299999,0,0,2,2,2,2,1,1,30,30
5683008,2,4.2470002,0,1,2,2,3,2,2,1,41,30
5684002,4,19.907,0,0,2,2,2,2,2,2,39,35
5684003,4,17.735001,0,1,1,2,2,2,1,2,25,35
5684005,4,10.874,0,0,1,2,1,2,1,2,10,35
5684006,4,18.056,0,1,3,2,3,2,2,2,55,35
5685004,7,17.959,0,1,3,1,4,1,2,1,62,18
5689006,1,4.3499999,0,0,2,1,2,1,1,1,33,5
5689007,1,3.961,0,0,3,1,3,1,2,1,57,5
5689008,1,3.8329999,0,0,2,1,2,1,1,1,30,5
5689009,1,3.1700001,0,0,1,1,1,1,1,1,19,5
5689010,1,3.283,0,1,1,1,2,1,1,1,21,5
5692006,3,5.7280002,0,1,3,1,4,1,2,1,63,5
5693005,2,7.3920002,0,1,2,1,3,2,2,1,49,24
5693007,2,3.891,0,1,1,1,1,2,1,1,5,24
5693011,2,5.4559999,0,0,1,1,1,2,1,1,13,24
5706009,2,3.825,0,1,2,2,2,2,2,1,38,28
5714002,26,44.999001,0,1,1,1,1,1,1,1,18,10
5749006,1,1.318,0,1,2,1,3,1,2,1,43,3
5750005,3,4.9400001,0,0,1,2,1,2,1,1,8,32
5771002,13,68.417999,0,0,1,1,2,1,1,1,25,1
5771003,13,56.799999,0,1,2,1,2,1,1,1,28,1
5774030,6,14.606,0,0,2,1,3,1,2,1,41,20
5780003,4,8.9899998,0,1,2,1,3,1,2,1,42,19
5780004,4,9.1400003,0,1,1,1,1,1,1,1,7,19
5784005,1,3.612,0,1,1,2,2,2,1,2,24,37
5801004,4,7.5869999,0,1,1,1,1,1,1,1,4,3
5814005,6,6.6420002,0,1,1,1,1,1,1,1,2,18
5819004,2,2.628,0,1,2,2,3,2,2,1,47,32
5819005,2,2.675,0,1,1,2,1,2,1,1,14,32
5821004,2,2.0469999,0,0,2,2,2,2,1,2,28,34
5821005,2,4.0910001,0,0,1,2,1,2,1,2,20,34
5821006,2,2.109,0,1,1,2,1,2,1,2,6,34
5821007,2,3.8870001,0,0,1,2,2,2,1,2,24,34
5821008,2,4.2449999,0,0,2,2,2,2,1,2,29,34
5822006,2,2.3110001,0,1,2,1,3,1,2,1,44,5
5832003,18,26.214001,0,1,2,2,2,2,1,1,32,33
5835005,1,2.7,0,1,1,2,1,2,1,1,3,27
5839002,4,9.1560001,0,1,3,1,3,1,2,1,51,2
5839004,4,8.3149996,0,1,1,1,1,1,1,1,6,2
5841032,2,4.5250001,0,0,1,3,1,4,1,2,15,67
5849007,1,1.158,0,1,1,1,1,1,1,1,20,3
5849008,1,3.4030001,0,1,1,1,1,1,1,1,13,3
5852003,1,6.7150002,0,0,2,1,3,1,2,1,46,18
5853003,2,6.5250001,0,0,1,1,1,1,1,1,8,3
5853006,2,6.3730001,0,0,1,1,1,1,1,1,5,3
5853012,2,5.855,0,1,1,1,1,1,1,1,3,3
5853013,3,4.4089999,0,0,1,1,1,1,1,1,17,1
5854003,8,15.716,0,1,4,1,5,2,3,1,83,25
5858007,1,2.5910001,0,1,2,1,3,1,2,1,45,3
5861003,1,3.0510001,0,1,1,1,1,1,1,1,19,16
5864003,1,.77600002,0,1,1,2,1,2,1,1,8,33
5864004,1,1.057,0,1,1,2,1,2,1,1,8,33
5872004,2,4.6620002,0,1,3,2,4,2,2,1,61,32
5872005,2,4.7309999,0,1,1,2,1,2,1,1,8,32
5872006,2,4.7810001,0,1,1,2,1,2,1,1,4,32
5876002,1,5.0440001,0,0,4,2,5,2,3,2,89,35
5876003,1,4.4580002,0,0,1,2,1,2,1,2,19,35
5876004,1,3.279,0,1,2,2,3,2,2,2,47,35
5899002,3,5.1799998,0,0,1,2,1,3,1,2,11,45
5900003,4,5.9520001,0,0,1,1,1,1,1,1,8,2
5900004,4,13.476,0,0,2,1,3,1,2,1,48,2
5900005,4,9.0780001,0,1,1,1,1,1,1,1,15,2
5900006,4,8.8430004,0,1,2,1,3,1,2,1,44,2
5900007,4,9.0559998,0,1,1,1,1,1,1,1,15,2
5901004,2,3.6370001,0,1,1,1,1,1,1,1,14,3
5909005,2,3.1300001,0,0,1,2,1,2,1,2,15,36
5921004,10,28.462999,0,0,1,1,1,1,1,1,5,16
5922002,11,26.535,0,1,1,1,1,2,1,1,10,24
5922005,11.5,59.554001,0,0,2,2,3,2,2,1,46,29
5922007,11.5,52.525002,0,1,1,2,2,2,1,1,25,29
5922008,11.5,67.891998,0,0,2,2,2,2,1,1,27,29
5922010,11,65.926003,0,0,2,1,3,2,2,1,49,24
5922011,11,26.243,0,0,1,1,1,2,1,1,3,24
5925003,2,2.921,0,0,1,2,1,3,1,2,19,44
5925004,2,2.1389999,0,1,2,2,2,3,1,2,32,44
5925006,2,3.3269999,0,1,2,2,2,3,2,2,35,44
5925007,2,3.7490001,0,1,1,2,1,3,1,2,8,44
5925008,2,3.21,0,0,1,2,1,3,1,2,8,44
5926003,2,3.2869999,0,0,1,4,1,5,1,3,17,81
5926004,2,3.3729999,0,0,3,4,4,5,2,3,63,81
5926005,2,2.6860001,0,1,2,4,3,5,2,3,46,81
5926006,2,2.7409999,0,1,2,4,2,5,1,3,32,81
5938003,2,6.283,0,1,4,3,4,4,3,3,77,69
5938004,2,4.743,0,0,1,3,1,4,1,3,16,69
5940003,4,6.8270001,0,1,1,1,1,1,1,1,16,6
5942006,4,6.8540001,0,1,1,1,1,1,1,1,8,3
5942008,4,5.2119999,0,1,1,1,1,1,1,1,8,3
5942009,4,7.77,0,1,3,1,3,1,2,1,55,3
5959004,18,43.501999,0,1,1,1,1,2,1,1,11,21
5959005,18,46.005001,0,0,2,1,3,2,2,1,46,21
5959008,18,29.444,0,1,1,1,1,2,1,1,8,21
5959009,18,21.392,0,0,1,1,1,2,1,1,3,21
5960003,18,63.006001,0,1,3,1,4,1,3,1,68,11
5960005,18,45.664001,0,1,2,1,2,1,1,1,29,11
5960006,18,35.206001,0,1,1,1,1,1,1,1,15,11
5960007,11,40.784,0,0,2,1,3,2,2,1,42,23
5960008,11,42.895,0,0,1,1,1,2,1,1,6,23
5964003,5,13.389,1,0,2,1,2,1,2,1,36,20
5968002,3,8.0579996,0,0,3,1,3,1,2,1,55,17
5968003,3,6.099,0,1,1,1,1,1,1,1,4,17
5968004,3,4.5710001,0,0,1,1,2,1,1,1,23,17
5968005,3,5.7870002,0,1,1,1,1,1,1,1,1,17
5968030,3,8.1199999,0,0,3,1,4,1,3,1,74,17
5969004,3,5.0780001,0,1,1,2,2,3,1,2,21,43
5969005,3,6.7579999,0,1,2,2,2,3,1,2,27,43
5969006,3,5.7930002,0,1,1,2,1,3,1,2,18,43
5977007,1.5,3.365,0,0,4,1,4,1,3,1,80,16
5990002,2,6.638,0,0,1,1,1,1,1,1,11,3
5990003,2,2.5510001,0,1,1,1,2,1,1,1,23,3
5990004,2,4.9660001,0,1,1,1,1,1,1,1,8,3
5991002,1,4.5560002,0,1,2,2,2,3,1,2,33,45
5991003,1,3.8139999,0,1,1,2,1,3,1,2,8,45
5994006,1,1.345,0,1,2,1,3,2,2,1,44,24
5995003,4,9.2290001,1,0,1,2,1,2,1,1,6,27
5995004,4,7.4840002,0,1,2,2,2,2,2,1,36,27
5995005,4,6.4650002,0,1,1,2,1,2,1,1,8,27
5995006,4,7.914,0,1,1,2,1,2,1,1,14,27
5998004,3,6.4489999,0,1,1,2,1,2,1,2,4,35
6009003,10,22.163,0,0,4,1,5,1,3,1,94,6
6009004,10,13.126,0,1,3,1,4,1,3,1,70,6
6026003,1,2.6670001,0,1,1,2,1,2,1,1,1,32
6026005,1,4.296,0,0,1,2,1,2,1,1,1,32
6028003,1,1.482,0,1,1,1,1,1,1,1,8,3
6028008,1,1.04,0,1,1,1,1,1,1,1,8,3
6030003,1,1.939,0,1,2,1,2,1,2,1,35,4
6030004,1,1.447,0,1,1,1,1,1,1,1,14,4
6030005,1,1.957,0,0,1,1,1,1,1,1,13,4
6030007,1,1.374,0,1,3,1,3,1,2,1,53,4
6030008,1,1.747,0,0,1,1,1,1,1,1,8,4
6041003,2,2.1659999,0,1,1,1,1,1,1,1,16,13
6041004,2,2.8169999,0,1,2,1,2,1,1,1,29,13
6048004,5,8.0249996,0,0,1,1,1,1,1,1,14,3
6052005,3,8.5749998,0,0,3,2,4,2,2,1,65,29
6053006,3,8.4200001,0,0,1,1,1,1,1,1,15,3
6054008,7,18.441999,0,1,1,1,1,1,1,1,7,5
6064004,1.5,3.23,0,1,1,1,1,1,1,1,13,1
6073003,6,8.2650003,0,0,2,1,2,1,1,1,29,2
6073004,6,10.111,0,1,1,1,1,1,1,1,1,2
6077004,2,4.9590001,0,0,3,1,3,1,2,1,51,10
6086003,4,8.3140001,0,1,1,1,1,1,1,1,15,3
6086004,4,8.6829996,0,1,3,1,3,1,2,1,58,3
6093010,12,26.145,0,0,1,1,1,1,1,1,15,3
6103003,3,6.408,0,1,2,2,3,2,2,1,43,28
6103006,3,4.3390002,0,1,2,2,2,2,1,1,28,28
6103007,3,5.527,0,1,2,2,3,2,2,1,49,28
6103008,3,5.4780002,0,1,2,2,2,2,1,1,27,28
6107004,2,2.6099999,0,1,1,1,1,2,1,1,5,22
6107008,2,2.8380001,0,1,1,1,1,2,1,1,11,22
6108002,2,3.973,0,0,2,1,3,1,2,1,44,15
6110005,1,3.4389999,0,0,1,1,1,1,1,1,11,9
6110006,1,1.563,0,1,1,1,1,1,1,1,13,9
6114005,4,7.6479998,0,1,3,1,4,1,2,1,62,16
6120003,3,3.48,0,0,2,2,2,3,1,2,26,47
6120008,3,4.4029999,0,1,1,2,1,3,1,2,3,47
6121005,1,.99199998,0,1,1,1,1,1,1,1,14,6
6121008,1,1.635,0,0,3,1,4,1,2,1,62,6
6121011,1,1.597,0,0,1,1,1,1,1,1,13,6
6121013,1,1.675,0,0,1,1,2,1,1,1,25,6
6127003,5,7.3340001,0,1,1,1,1,1,1,1,20,8
6127004,5,9.6370001,0,0,3,1,3,1,2,1,55,8
6127005,5,4.7820001,0,1,2,1,2,1,2,1,39,8
6150004,2,3.529,0,1,1,1,1,1,1,1,8,9
6152002,2,3.8099999,0,1,1,1,1,1,1,1,6,4
6154003,1,1.628,0,1,1,1,1,1,1,1,16,14
6156005,1,.97399998,0,0,1,1,1,1,1,1,11,18
6157003,2,3.8299999,0,1,1,1,2,1,1,1,23,7
6159003,6,8.7919998,0,1,1,1,1,1,1,1,19,13
6159005,6,10.446,0,0,1,1,2,1,1,1,21,13
6161007,2,5.6890001,0,1,1,1,1,1,1,1,4,5
6165004,17,29.985001,0,1,4,1,5,1,3,1,86,9
6165005,17,31.694,0,1,1,1,1,1,1,1,13,9
6166012,5,7.6160002,0,1,1,1,1,1,1,1,7,2
6166014,5,6.7779999,0,1,1,1,1,1,1,1,4,2
6170004,1,1.194,0,0,1,2,1,2,1,1,8,33
6170005,1,1.372,0,1,2,2,3,2,2,1,44,33
6170006,1,1.785,0,0,4,2,4,2,3,1,78,33
6171004,1,.59399998,0,0,4,2,5,2,3,1,96,27
6179003,2,3.9089999,0,0,2,2,2,2,2,1,35,33
6187004,4,10.172,0,0,2,2,3,2,2,2,41,35
6187005,4,6.072,0,1,2,2,3,2,2,2,46,35
6187010,4,6.1799998,0,1,2,2,3,2,2,2,44,35
6187012,4,8.4209995,0,1,2,2,2,2,1,2,29,35
6191004,13,31.316999,0,0,3,2,4,2,2,1,62,29
6191005,13,14.921,0,0,1,2,2,2,1,1,23,29
6191006,13,22.827999,0,1,2,2,2,2,2,1,39,29
6191007,13,31.941999,0,0,3,2,3,2,2,1,56,29
6200009,2,3.125,0,1,3,1,4,1,3,1,67,20
6200010,2,2.7820001,0,1,2,1,2,1,2,1,36,20
6200011,2,2.7279999,0,1,2,1,2,1,1,1,28,20
6204003,4.5,8.5550003,0,1,1,1,2,1,1,1,21,15
6205004,5,7.6570001,0,0,2,1,3,2,2,1,45,23
6205005,5,5.7470002,0,1,2,1,2,2,1,1,31,23
6205008,5,7.4530001,0,0,1,1,1,2,1,1,8,23
6205010,5,6.013,0,1,1,1,1,2,1,1,16,23
6210003,4,9.1379995,0,1,1,2,1,2,1,1,6,27
6210006,4,9.4250002,0,0,2,2,2,2,2,1,36,27
6210007,4,7.9260001,0,0,1,2,1,2,1,1,8,27
6210008,4,9.2639999,0,0,1,2,1,2,1,1,8,27
6210009,4,4.4759998,0,1,1,2,1,2,1,1,2,27
6210011,4,7.2129998,0,0,2,2,2,2,1,1,27,27
6212002,4,7.7940001,0,1,1,1,1,1,1,1,10,2
6212003,4,8.618,0,1,2,1,2,1,2,1,36,2
6216003,4,7.7210002,0,1,2,1,2,2,1,1,26,22
6217007,4,7.0240002,0,0,1,1,2,1,1,1,24,3
6227005,3,3.3959999,0,1,1,1,1,1,1,1,4,5
6228008,12,13.387,0,1,1,1,1,1,1,1,12,4
6228012,14,17.065001,0,1,1,1,1,1,1,1,8,3
6229003,11,12.24,0,0,1,1,1,1,1,1,8,19
6229005,13,24.086,0,1,1,1,1,1,1,1,10,9
6229006,13,32.304001,0,0,1,1,1,1,1,1,8,9
6231008,2,3.059,0,1,1,1,1,1,1,1,10,6
6232008,1,3.694,0,1,1,1,2,1,1,1,25,12
6232009,1,2.8050001,0,1,1,1,1,1,1,1,15,12
6233003,2,4.132,0,1,2,1,2,1,1,1,33,18
6233004,2,4.8979998,0,0,1,1,1,1,1,1,8,18
6233005,2,3.105,0,1,2,1,2,1,2,1,37,18
6233006,2,3.957,0,0,1,1,1,1,1,1,8,18
6233009,2,3.2060001,0,1,1,1,1,1,1,1,1,18
6250007,2,2.651,0,1,1,1,1,2,1,1,8,22
6261004,4,5.4780002,0,0,1,1,1,1,1,1,2,4
6261007,4,8.0159998,0,1,1,1,1,1,1,1,8,4
6262004,4,9.5559998,0,0,2,2,3,2,2,1,50,33
6275007,2,3.036,0,1,2,1,2,2,2,1,35,24
6288030,11,18.413,0,1,2,1,3,2,2,1,43,25
6305005,6.5,7.1500001,0,0,1,1,1,1,1,1,8,2
6305006,6.5,15.248,0,0,1,1,1,1,1,1,5,2
6305007,6.5,12.436,0,1,1,1,1,1,1,1,5,2
6335004,4,7.0450001,0,1,1,1,1,2,1,1,8,24
6335005,4,8.5839996,0,0,2,1,2,2,1,1,32,24
6335006,4,6.6360002,0,1,1,1,1,2,1,1,15,24
6335008,4,8.5100002,0,0,1,1,1,2,1,1,20,24
6335010,4,6.7709999,0,1,1,1,1,2,1,1,8,24
6335011,4,6.2729998,0,0,1,1,1,2,1,1,8,24
6350003,2,2.9979999,0,1,4,3,4,3,3,2,77,59
6350006,2,3.279,0,0,3,3,4,3,3,2,71,59
6350007,2,2.1470001,0,1,2,3,2,3,2,2,39,59
6357003,1,4.4130001,0,1,1,1,2,1,1,1,21,3
6358004,2,6.677,0,0,3,2,3,2,2,2,56,36
6358006,2,4.152,0,1,3,2,4,2,3,2,71,36
6361003,20,36.693001,1,1,3,3,3,3,2,2,53,56
6365008,1,2.451,0,1,1,1,1,1,1,1,10,19
6365009,1,2.7920001,0,1,1,1,1,1,1,1,11,19
6365010,1,3.007,0,1,1,1,1,1,1,1,15,19
6365011,1,2.586,0,1,1,1,2,1,1,1,23,19
6367003,21,65.179001,0,1,3,1,4,1,2,1,66,16
6368004,21,63.842999,0,0,1,2,1,2,1,1,8,33
6368005,21,53.243,0,1,1,2,1,2,1,1,1,33
6368006,21,58.061001,0,1,1,2,1,2,1,1,13,33
6370002,9,23.665001,0,1,1,1,1,1,1,1,17,4
6370003,9,19.792999,0,0,1,1,1,1,1,1,10,4
6370004,9,18.662001,0,0,1,1,1,1,1,1,6,4
6370005,9,15.642,0,1,1,1,1,1,1,1,8,4
6370007,9,16.016001,0,0,1,1,1,1,1,1,8,4
6370009,9,17.239,0,1,1,1,1,1,1,1,12,4
6370030,11,27.311001,0,0,1,1,1,1,1,1,8,5
6376003,6,9.6560001,0,1,2,1,2,1,2,1,40,20
6377002,3,5.2249999,0,0,3,1,4,1,3,1,71,3
6377005,3,4.4590001,0,1,2,1,2,1,1,1,32,3
6381003,4,5.0560002,0,1,1,1,1,1,1,1,14,11
6381004,4,8.6809998,0,0,1,1,1,1,1,1,14,11
6381006,4,4.6490002,0,1,2,1,2,1,2,1,39,11
6381007,4,8.7449999,0,0,1,1,1,1,1,1,19,11
6381008,4,7.9980001,0,0,1,1,1,1,1,1,16,11
6396003,13,25.909,0,1,2,2,2,2,1,1,28,27
6398002,4,11.124,0,1,2,1,2,1,1,1,28,10
6409003,2,5.2280002,0,1,1,3,1,4,1,2,10,61
6411003,1,3.191,0,1,1,1,1,1,1,1,16,5
6412003,2,3.927,0,0,4,3,4,3,3,2,77,56
6413009,5,11.335,0,1,2,2,3,2,2,2,48,38
6413010,5,9.6070004,0,1,1,2,1,2,1,2,6,38
6431004,6,7.7709999,0,0,3,1,3,1,2,1,55,3
6431008,6,11.431,0,0,3,1,3,1,2,1,52,3
6436003,6,9.9200001,0,1,1,1,1,1,1,1,10,3
6436005,6,6.4829998,0,0,1,1,1,1,1,1,12,3
6438005,22,52.901001,0,0,1,2,2,2,1,1,23,27
6475005,5,9.7220001,0,1,2,1,3,1,2,1,46,16
6475006,5,8.8240004,0,1,1,1,1,1,1,1,10,16
6475007,5,9.1359997,0,1,1,1,1,1,1,1,1,16
6475010,5,10.056,0,1,2,1,2,1,1,1,30,16
6478002,3,15.403,0,0,4,1,4,1,3,1,77,16
6478003,3,9.6239996,0,1,1,1,1,1,1,1,11,16
6478004,3,8.4899998,0,1,2,1,3,1,2,1,48,16
6478005,3,12.073,0,1,2,1,3,1,2,1,47,16
6478006,3,11.574,0,0,3,1,3,1,2,1,51,16
6485006,22,53.791,0,0,1,1,1,1,1,1,8,1
6485012,22,32.812,0,1,1,1,1,1,1,1,7,1
6489001,4.5,18.789,0,1,4,1,4,1,3,1,78,9
6489002,4,15.044,0,1,4,1,5,1,3,1,82,9
6494003,5,9.8509998,0,0,1,1,1,1,1,1,16,3
6498006,1,1.869,0,0,2,1,3,1,2,1,45,1
6499005,1,1.5549999,0,1,1,1,1,1,1,1,8,5
